"","x"
"2119","Southwest"
"2120","Toluca, México"
"2121","Pennsylvania, USA"
"2122","Spencer, IA"
"2123","Mexico D.F."
"2124","Kitchener, Ontario, Canada"
"2125","United States"
"2126","Atlanta, GA"
"2127","Mesquite, TX"
"2128","Acapulco de Juárez, Guerrero"
"2129","León, Guanajuato"
"2130","San Francisco, CA"
"2131","Piedras Negras"
"2132","United States"
"2133","México"
"2134","Wisconsin, USA"
"2135","Oregon"
"2136","Neosho, MO"
"2137","Guadalajara"
"2138","SAN LUIS POTOSI, MEXICO"
"2139","Guadalajara, Jalisco, México"
"2140","Guadalajara, Mexico"
"2141","United States"
"2142","United States"
"2143","Smithfield, Va."
"2144","Florida, USA"
"2145","WI, USA"
"2146","Sinaloa, México"
"2147","Chicago"
"2148","United States"
"2149","Norfolk, VA"
"2150","Nueva Rosita, Coahuila, México"
"2151","Boston, MA"
"2152","Guadalajara, Jalisco"
"2153","Mérida, Yucatán, México"
"2154","Columbus, OH"
"2155","México"
"2156","N.E. Indiana Farm Country, USA"
"2157","Lincoln, NE"
"2158","México"
"2159","Monterrey"
"2160","Monterrey, Nuevo León"
"2161","San Luis Potosí, México"
"2162","Australia"
"2163","Phoenix, AZ"
"2164","Federico"
"2165","Appalachia"
"2166","Annapolis, MD"
"2167","Toluca, México"
"2168","Toluca, México"
"2169","Sutter Creek, CA"
"2170","Round Rock, TX"
"2171","Toluca, México"
"2172","Portland, OR"
"2173","Philadelphia, PA"
"2174","New York, NY"
"2175","México"
"2176","Mexico"
"2177","México D.F."
"2178","LOST IN PARADISE"
"2179","San Pedro Cholula, PUEBLA"
"2180","United States"
"2181","merida  yucatan"
"2182","Acapulco"
"2183","Milky Way, Solar System, Earth"
"2184","Richmond, VA"
"2185","United States"
"2186","Colorado, USA"
"2187","New York, NY"
"2188","South Carolina"
"2189","Rockville, Maryland"
"2190","Tlalnepantla, México"
"2191","San Luis Potosí, México"
"2192","ÜT: 30.404241,-84.232445"
"2193","San Luis Potosí, México."
"2194","California, USA"
"2195","Colima"
"2196","México"
"2197","USA"
"2198","Monterrey, Nuevo León"
"2199","Ontario, Canada "
"2200","Ardmore, PA"
"2201","St. Paul, MN"
"2202","Tucson, AZ"
"2203","Atlanta"
"2204","Minneapolis, MN"
"2205","Middle of the Pacific"
"2206","San Luis Potosí México"
"2207","Manhattan, NY"
"2208","Estado de México"
"2209","Colorado, Texas, Georgia, NY/NJ"
"2210","Ontario, Canada"
"2211","San Francisco, CA"
"2212","Coatzacoalcos, Veracruz"
"2213","Arden, NC, USA."
"2214","Libya"
"2215","Jackson, MS"
"2216","Arizona, USA"
"2217","Annapolis, MD"
"2218","México."
"2219","Illinois, USA"
"2220","Jeffersonville, Indiana"
"2221","Atlanta, GA"
"2222","Wigan, England"
"2223","Between Conspire & Inspire"
"2224","Pinole, CA"
"2225","Tecomán, Colima"
"2226","Kansas, USA"
"2227","New York, USA"
"2228","Zona Metropolitana "
"2229","Salt Lake City, Utah"
"2230","Texas Christian University"
"2231","Minnetonka, MN"
"2232","Atlanta, GA"
"2233","Ixtlahuacán, Colima "
"2234","Washington, USA"
"2235","México"
"2236","Morristown, NJ"
"2237","Oregon, USA"
"2238","Norman, OK"
"2239","Cincinnati, OH"
"2240","Toronto, Ontario"
"2241","Colima, México"
"2242","Lemoore CA"
"2243","Veracruz, Veracruz, México."
"2244","Orange County, CA"
"2245","New York, NY"
"2246","Dumfries, Scotland"
"2247","México"
"2248","USA"
"2249","Los Angeles, CA"
"2250","Chilpancingo, Guerrero"
"2251","The Garden State"
"2252","Austin, Texas"
"2253","Chilpancingo, Guerrero"
"2254","Guerrero"
"2255","Corvallis, OR"
"2256","Minnesota, USA"
"2257","Ohio"
"2258","Bahamas"
"2259","Pensacola, FL"
"2260","USA"
"2261","Scottsdale, AZ"
"2262","District of Columbia"
"2263","San Luis Potosí, México"
"2264","Oklahoma City, OK, USA"
"2265","Mexico"
"2266","Miami, FL"
"2267","Matera <U+0001F1EE><U+0001F1F9><U+0001F501><U+0001F1E7><U+0001F1EA> Brussels "
"2268","Chillicothe, Ohio"
"2269","Canton, OH"
"2270","Chicago, IL"
"2271","Washington, Seattle"
"2272","Ohio, USA"
"2273","Arizona, USA"
"2274","California, USA"
"2275","Adel, IA"
"2276","Greensburg, KS"
"2277","Ohio, USA"
"2278","Beckley, WV"
"2279","Indianapolis"
"2280","Salisbury, MD"
"2281","Banner, WYOMING"
"2282","Chicago"
"2283","earth"
"2284","Minnesota, USA"
"2285","New York, USA"
"2286","United States"
"2287","Colima, México"
"2288","Minneapolis/St. Paul, MN"
"2289","Oregon, USA"
"2290","Kansas"
"2291","Rockville, Maryland, USA"
"2292","Puebla, México"
"2293","Ontario, Canada"
"2294","Dollard des Ormeaux, Québec,Ca"
"2295","Sulphur Springs, TX"
"2296","Tennessee "
"2297","York, England"
"2298","Xalapa, Veracruz"
"2299","Colima"
"2300","Nuevo Laredo"
"2301","Michigan, USA"
"2302","Houston, Texas"
"2303","Washington, DC"
"2304","Islamabad, Pakistan"
"2305","Boston, MA"
"2306","Mesa, AZ"
"2307","Davis Junction, IL"
"2308","Sterling Heights, MI"
"2309","S.L.P., México"
"2310","North Georgia"
"2311","Roma, Lazio"
"2312","Alabama, USA"
"2313","Camelot"
"2314","Playa del Carmen"
"2315","Colima"
"2316","United States"
"2317","Distrito Federal, México"
"2318","Cancún, México"
"2319","San Francisco, CA"
"2320","Chicago, IL"
"2321","Ireland, Dublin & Meath"
"2322","Romania"
"2323"," Peoples Republic of Oregon"
"2324","Tallahassee, Florida"
"2325","Cobb and Douglas Counties, GA"
"2326","Dublin City, Ireland"
"2327","Columbus, Ohio"
"2328","Clemson, SC"
"2329","Puerto Rico, USA"
"2330","Valencia, CA"
"2331","Ireland"
"2332","New York"
"2333","México"
"2334","Chicago"
"2335","México"
"2336","Xochimilco."
"2337","Cottonwood, AZ"
"2338","Portland, Oregon, USA"
"2339","Columbus, OH"
"2340","Pittsburgh, PA"
"2341","Ohio"
"2342","Pittsburg, KS"
"2343","Kansas, USA "
"2344","Norwalk, CT"
"2345","United States"
"2346","Chicago, IL"
"2347","Tecomán, Colima."
"2348","Colima"
"2349","Wood County, Ohio"
"2350","Nanchital de Lázaro Cárdenas del Río, Veracruz de Ignacio de la Llave"
"2351","New York"
"2352","Drogheda"
"2353","Little Rock, AR"
"2354","Chesterbrook, PA"
"2355","Sterling, VA"
"2356","México"
"2357","Boston, MA"
"2358","Delaware County"
"2359","México"
"2360","Chicago, IL"
"2361","Sacramento, California"
"2362","México"
"2363","Mexico"
"2364","Los Angeles, CA"
"2365","http://www.lcdhd.org/locations"
"2366","New Orleans, LA"
"2367","Philadelphia, PA"
"2368","León, Guanajuato"
"2369","Northwest Indiana"
"2370","the great state of Florida"
"2371","Baltimore, MD"
"2372","Seattle, WA"
"2373","Manhattan, NY"
"2374","Washington, D.C."
"2375","California, USA"
"2376","East Rochester, NY"
"2377","New Castle, Indiana"
"2378","Meath, Ireland"
"2379","  "
"2380","Ottawa, Ontario"
"2381","Springfield"
"2382","Ireland"
"2383","kentucky"
"2384","Sabattus, Maine "
"2385","Maryland, USA"
"2386","Toronto, Ontario, Canada"
"2387","Boston, MA"
"2388","Hartford, CT"
"2389","Danmark"
"2390","Denmark"
"2391","Indiana, USA"
"2392","Puebla "
"2393","Barnegat, NJ"
"2394","Very close to your heart"
"2395","Tampa bay, Fl"
"2396","Lansing, Michigan"
"2397","New York"
"2398","Osun State ,*NG* "
"2399","Spain"
"2400","Washington, USA"
"2401","USA"
"2402","<U+98CE><U+4E0B><U+4E4B><U+4E61><U+3001><U+6C99><U+5DF4> - North Borneo . Sabah"
"2403","honeymoongondola@gmail.com"
"2404","Denmark"
"2405","Colima Mexico"
"2406","Mexico"
"2407","Fort Washington, PA"
"2408","Santiago, Querétaro"
"2409","Los Angeles, California"
"2410","Outside the Box "
"2411","Texas, USA"
"2412","Mexico"
"2413","United States"
"2414","USA "
"2415","Tennessee, USA"
"2416","United Kingdom"
"2417","Victoria, Australia"
"2418","Connecticut "
"2419","Fort Collins, CO"
"2420","United States"
"2421","South Carolina"
"2422","Kentucky, USA"
"2423","United States of America"
"2424","Los Angeles, CA"
"2425","Facebook @Nurture and Nourish"
"2426","Portland, OR"
"2427","Denver, CO"
"2428","EARTH"
"2429","Irvine, CA"
"2430","Maryland, USA"
"2431","San Mateo County, California"
"2432","Fort Wayne, Indiana"
"2433","Guanajuato, México"
"2434","Georgia, USA"
"2435","<U+0001F682><U+0001F683><U+0001F683>W<U+0001F683>I<U+0001F683>N<U+0001F683>N<U+0001F683>I<U+0001F683>N<U+0001F683>G<U+0001F683><U+0001F683>"
"2436","Australia"
"2437","u.s."
"2438","California, USA"
"2439","Laramie, WY"
"2440","Colima, México"
"2441","Louisville, KY"
"2442","Colima, Colima"
"2443","Chicago"
"2444","Guadalajara Jalisco"
"2445","Oklahoma, USA"
"2446","Minneapolis, MN"
"2447","Ireland"
"2448","Tennessee, USA"
"2449","Tri-Valley, CA"
"2450","St. Louis"
"2451","Arkansas, USA"
"2452","Denver, CO"
"2453","México"
"2454","Juárez, Cuauhtémoc"
"2455","Pleasanton, CA"
"2456","Montréal, Québec, Canada"
"2457","FL"
"2458","Texas, USA"
"2459","WashingonDC"
"2460","Ohio Trump Train "
"2461","Yellow Springs, Ohio"
"2462","Veracruz"
"2463","Jardin de San Fco y @NOTICIEROS7 "
"2464","Mexico"
"2465","United States"
"2466","Colima Colima"
"2467","St Petersburg, FL"
"2468","Olathe Kansas"
"2469","Colima, México"
"2470","USA <U+0001F1FA><U+0001F1F8>"
"2471","Mexique"
"2472","Santa Barbara, California"
"2473","Toronto, Canada"
"2474","Canada"
"2475","United States"
"2476","Somewhere, USA "
"2477","Ocean County, New Jersey"
"2478","Las Vegas, NV"
"2479","San Diego, CA"
"2480","Lansing, MI"
"2481","Mayville, NY"
"2482","Laguna Beach, CA"
"2483","Sacramento, CA"
"2484","Midwest, USA"
"2485","Harrisburg, PA, USA"
"2486","Oklahoma"
"2487","United States"
"2488","Temple, TX"
"2489","Virginia, USA"
"2490","Canada"
"2491","United States "
"2492","United States"
"2493","MÉXICO, D. F."
"2494","Georgia, USA"
"2495","Santa Barbara, CA"
"2496","Guanajuato, México"
"2497","Brookline, Massachusetts"
"2498","Guadalajara"
"2499","Venezuela"
"2500","Western NY"
"2501","California, USA"
"2502","Erie, PA"
"2503","Sioux City, IA"
"2504","Hawaii"
"2505","Orange County CA"
"2506","Alexandria, VA"
"2507","Portland, ME"
"2508","WE THE PEOPLE NATION"
"2509","Pachuca de Soto, Hidalgo"
"2510","Loomis, California"
"2511","Fresno, CA"
"2512","Philadelphia"
"2513","United States"
"2514","Wyoming"
"2515","Arizona, USA"
"2516","PRESIDENT TRUMPS AMERICA"
"2517","Rochester, MN"
"2518","Texas Hill Country "
"2519","Chicago"
"2520","University of North Carolina"
"2521","USA"
"2522","Edmond, OK"
"2523","Wherever I’m Needed"
"2524","USA"
"2525","Australia"
"2526","USA"
"2527","Paducah, KY. "
"2528","Ciudad de México"
"2529","Indianapolis, IN"
"2530","Colima"
"2531","Cancún , CDMX "
"2532","Moon"
"2533","Ormond Beach, FL"
"2534","California, USA"
"2535","Wasilla, Alaska, USA"
"2536","United States"
"2537","Barberton, OH"
"2538","Colorado, USA"
"2539","Wisconsin, USA"
"2540","New Jersey, USA"
"2541","texas"
"2542","California ( KOOKAFORNIA)"
"2543","Tucson, Arizona, USA"
"2544","Littleton, CO"
"2545","MY MIND"
"2546","Midwest"
"2547","United States"
"2548","USA"
"2549","Aiea, Hawaii"
"2550","South Carolina"
"2551","Florida"
"2552","Canada"
"2553","Ohio, USA"
"2554","Clifton Park, NY"
"2555","USA / Italy"
"2556","Madison, Wisconsin"
"2557","Sylvania, OH"
"2558","Planet earth"
"2559","United States"
"2560","29.531052,-82.045163"
"2561","Anywhere. USA"
"2562","Kentucky"
"2563","Boise, ID"
"2564","GRITS gal! South Louisiana"
"2565","Maryville, TN"
"2566","Valrico, FL"
"2567","CLT"
"2568","Arizona, USA"
"2569","Dallas, TX"
"2570","USA"
"2571","United States  "
"2572","United States"
"2573","Home on my couch-Go Ravens!"
"2574","United States"
"2575","New York City"
"2576","United States"
"2577","Texas, USA"
"2578","Michigan, USA"
"2579","Oregon"
"2580","Oregon, USA"
"2581","<U+0001F1FA><U+0001F1F8>"
"2582","United States"
"2583","City of London, London"
"2584","griecoglobalinc@aol.com"
"2585","Sanford, NC"
"2586","Ciudad De México"
"2587","United States"
"2588","Flagler Beach, FL "
"2589","Louisville, KY"
"2590","Augusta, GA"
"2591","New Jersey, USA"
"2592","Phoenix, AZ"
"2593","Charlotte, NC"
"2594","El Dorado Hills, CA"
"2595","United States"
"2596","Aiken, SC"
"2597","New York"
"2598","Auckland, New Zealand"
"2599","Villard, MN.  family farm"
"2600","Illinois"
"2601","Arizona, USA"
"2602","Etoile,Texas 75944"
"2603","Florida"
"2604","USA"
"2605","USA"
"2606","Washington, DC"
"2607","United States"
"2608","USA"
"2609","Southern Cross <U+0001F1FA><U+0001F1F8><U+0001F1F9><U+0001F1ED>"
"2610","Spring Arbor, MI USA"
"2611","Missouri"
"2612","Leftcoast NorCal"
"2613","Dominican Republic"
"2614","Gateway to the West"
"2615","California, USA"
"2616","Arizona"
"2617","United States"
"2618","California, USA"
"2619","America"
"2620","Hawaii, USA"
"2621","Oklahoma "
"2622","CDMX <U+0001F1F2><U+0001F1FD>"
"2623","Buckhead, Atlanta"
"2624","Goodluck 15 Central Park W"
"2625","Albertville, AL"
"2626","Clyde, OH"
"2627"," U.S.A <U+0001F1FA><U+0001F1F8>  #TAKEBACKTHEHOUSE"
"2628","Lyon (France)"
"2629","Bay Area, CA"
"2630","White Oak, MD"
"2631","Alli Mismo Donde te Dije"
"2632","USA"
"2633","Virginia, USA"
"2634","United States"
"2635","Tucson, Az  USA"
"2636","Texas"
"2637","The Woodlands, Texas"
"2638","United States"
"2639","Bandera, Texas"
"2640","United States"
"2641","California, USA"
"2642","South Carolina"
"2643","who cares"
"2644","Wallkill, NY"
"2645","Ca"
"2646","Arkansas"
"2647","I live in Tempe, Az"
"2648","Rhode Island, USA"
"2649","State of Confusion"
"2650","Englewood,Colorado"
"2651","Ottawa - Gatineau"
"2652"," Nebraska Republican country."
"2653","Naples, FL"
"2654","Delaware"
"2655","California, USA"
"2656","Michigan, USA"
"2657","Georgia, USA"
"2658","PACIFIC NORTHWEST  USA"
"2659","Texas, USA"
"2660","Abilene, TX"
"2661","NC"
"2662"," USA"
"2663","God's country"
"2664","Ciudad de México"
"2665","Alberta, Canada."
"2666","Arkansas, USA"
"2667","Illinois, USA"
"2668","Middleburg, VA"
"2669","Tottenville Staten Island, NY"
"2670","England"
"2671","Puebla, México"
"2672","Connecticut, USA"
"2673","Oklahoma City, OK"
"2674","United States"
"2675","93265"
"2676","Anaheim, CA"
"2677","Bordertown"
"2678","Minnesota, USA"
"2679","COSTA RICA"
"2680","Cochabamba, Bolivia"
"2681","SoCal, Baby "
"2682","U.S.A."
"2683","Fayetteville, NC"
"2684","Knoxville, TN"
"2685","United States"
"2686","Alaska, USA"
"2687","Cedar Rapids, IA"
"2688","Georgia, USA"
"2689","South Texas"
"2690","California, USA"
"2691","Berryville, AR"
"2692","Common Sense Republican"
"2693","Newport Beach, CA"
"2694","USA"
"2695","United States"
"2696","Central Coast, Australia "
"2697","Charlotte, North Carolina "
"2698","Northern California"
"2699","Mexico,City"
"2700","Washington, DC"
"2701","San Luis Potosí, México"
"2702","United States"
"2703","Ottawa, Ontario"
"2704","Ellicott City, MD"
"2705","México "
"2706","United States"
"2707","Omaha, Nebraska"
"2708","Solidaridad, Quintana Roo"
"2709","Centro de la Ciudad de México"
"2710","United States"
"2711","USA"
"2712","San Diego"
"2713","Aguascalientes, México"
"2714","London, England"
"2715","Rocky Mountains"
"2716","United States"
"2717","United States"
"2718","Florida, USA"
"2719","Seaside, California, USA"
"2720","Earth"
"2721","Grand Cayman, Cayman Islands"
"2722","Colorado Springs, CO"
"2723","Belvidere, IL"
"2724","Querétaro México"
"2725","Austin, TX"
"2726","Torreón, Coahuila de Zaragoza"
"2727","New York"
"2728","#LasVegas"
"2729","Chínipas, Chihuahua"
"2730","New York"
"2731","Las Vegas"
"2732","Ciudad Obregón"
"2733","Central Kentucky"
"2734","Present"
"2735","Ciudad Obregon"
"2736","Checotah, Oklahoma "
"2737","San Francisco, CA"
"2738","USA"
"2739","North Carolina, USA"
"2740","Mustang, OK"
"2741","USA"
"2742","Montana, USA"
"2743","United States"
"2744","Querétaro, Qro"
"2745","Querétaro"
"2746","Lexington, Kentucky"
"2747","GPS: 36.083625,-95.797989"
"2748","New York, NY "
"2749","Albany, New York"
"2750","Pamplona, Spain"
"2751","Bethesda, MD"
"2752","Atlanta, GA"
"2753","Newfoundland and Labrador"
"2754","México "
"2755","El Salto, Jalisco"
"2756","CDMX "
"2757","FL"
"2758","Los Ángeles, California."
"2759","New York, NY"
"2760","Mérida Yucatán, México"
"2761","Paragould, AR"
"2762","Etats-Unis"
"2763","Mexico df"
"2764","New Milford, CT"
"2765","Tlajo, Jalisco MX"
"2766","Steeler Nation"
"2767","Monterrey, Nuevo León"
"2768","Mobile County, Alabama"
"2769","California, USA"
"2770","Gonzaga University"
"2771","Wyoming, USA"
"2772","Ciudad de México y Tlaxcala"
"2773","Washington, DC"
"2774","New York"
"2775","Mobile"
"2776","United States"
"2777","Monterrey, Nuevo Leon, Mexico"
"2778","Denver, CO"
"2779","St Louis, MO"
"2780","Paris, France"
"2781","Toluca, México"
"2782","Philadelphia, PA"
"2783","Durango, México"
"2784","México"
"2785","Escondido, CA"
"2786","Sydney Australia"
"2787","México"
"2788","Omaha, NE"
"2789","National Capital Region"
"2790","León, Guanajuato, México"
"2791","Seattle"
"2792","280219 M<U+2764><U+FE0F>"
"2793","Minnesota"
"2794","Guadalajara, Jalisco"
"2795","Cordoba,veracruz"
"2796","Mexico"
"2797","Boston, MA"
"2798","Newtown Square, Pa."
"2799","Kusha La Paya"
"2800","Collegeville, PA"
"2801","Mexico"
"2802","Los Angeles, CA"
"2803","México"
"2804","Pachuca de Soto, Hidalgo"
"2805","DF"
"2806","Massachusetts, USA"
"2807","North East England"
"2808","Ohio, USA"
"2809","United States"
"2810","Canada"
"2811","Los Angeles, CA"
"2812","México"
"2813","London"
"2814","Switzerland"
"2815","Mérida, Yucatán"
"2816","Nuevo León, México"
"2817","New Orleans"
"2818","Mérida, Yucatán"
"2819","Cancún"
"2820","playa del carmen"
"2821","Mérida, Yucatán"
"2822","Mérida, Yucatán"
"2823","Mérida, Yucatán"
"2824","Mérida, Yucatán"
"2825","Earth"
"2826","Salinas, CA"
"2827","United States"
"2828","Monterrey, Nuevo León"
"2829","Querétaro, Querétaro Arteaga"
"2830","San Luis Potosí, México"
"2831","United States"
"2832","DeKalb, IL"
"2833","La Paz, BCS"
"2834","Worldwide"
"2835","Atlanta, GA"
"2836","Los Cabos, Baja California Sur"
"2837","VERACRUZ"
"2838","Lerdo de Tejada"
"2839","San Pedro Cholula, Puebla."
"2840","México"
"2841","Virginia"
"2842","San Antonio, TX"
"2843","Mesa, AZ"
"2844","Inglewood, CA"
"2845","San Luis Potosí, SLP, México"
"2846","En Mëxico"
"2847","Royal Oak, MI"
"2848","Downtown Detroit"
"2849","Colombia"
"2850","Texas, USA"
"2851","acapulco gro"
"2852","Guadalajara, Jalisco"
"2853","New York, USA"
"2854","MEXICO"
"2855","Omaha, NE"
"2856","Chihuahua, México"
"2857","Perry, Iowa"
"2858","U.S."
"2859","Venezuela"
"2860","Morelos, México"
"2861","S.C."
"2862","United States"
"2863","Texas, USA"
"2864","Distrito Federal, México"
"2865","San Luis Potosí, México"
"2866","México"
"2867","New York, USA"
"2868","Mexico"
"2869","Los Angeles, CA"
"2870","Nebraska, USA"
"2871","California, USA"
"2872","Louisville, KY"
"2873","Southeast Washington DC"
"2874","México, D.F."
"2875","Rockville, MD"
"2876","Guadalajara, Jalisco, México"
"2877","Mx"
"2878","mexico"
"2879","San Luis Potosí, México"
"2880","Dallas / Fort Worth Texas"
"2881","Tlaxcala, México"
"2882","Morelos, México"
"2883","SCOTLAND"
"2884","Saint Louis, Missouri"
"2885","Wyoming, USA"
"2886","Lexington KY"
"2887","United States"
"2888","Bethlehem, PA"
"2889","Lakeside"
"2890","Texas "
"2891","Xalapa, Ver."
"2892","Iowa"
"2893","North Dakota, USA"
"2894","Minneapolis"
"2895","United States"
"2896","New York"
"2897","Monterrey, Nuevo León"
"2898","New Jersey, USA"
"2899","The USA"
"2900","Saint Petersburg, Russia"
"2901","San Antonio, TX"
"2902","San Francisco, CA"
"2903","Cincinnati, OH"
"2904","Cincinnati, Ohio"
"2905","Houston, Texas, USA"
"2906","Coahuila de Zaragoza"
"2907","Villahermosa, Tabasco"
"2908","Wisconsin, USA"
"2909","Cincinnati, OH"
"2910","Cincinnati, Ohio"
"2911","Guanajuato, México"
"2912","Los Angeles"
"2913","Manhattan, NY"
"2914","Kansas, USA"
"2915","Knoxville, Tennessee"
"2916","CHIHUAHUA"
"2917","Toronto"
"2918","Narragansett, RI"
"2919","Los Angeles, California"
"2920","Hidalgo, México"
"2921","Jalisco, México"
"2922","Ann Arbor, MI"
"2923","Nuevo Laredo, Tamaulipas"
"2924","Morelia, México"
"2925","TX"
"2926","In a galaxy far, far away"
"2927","Ecatepec de Morelos, México"
"2928","Tlaxcala, México"
"2929","San Antonio"
"2930","Badira"
"2931","Tlaxcala; Tlax"
"2932","St. Louis, MO"
"2933","México"
"2934","Donde antes"
"2935","Xalapa"
"2936","Earth"
"2937","Mexico"
"2938","Knoxville, TN"
"2939","Cincinnati, OH"
"2940","Oklahoma City, OK"
"2941","Florida"
"2942","In the looking glass"
"2943","Northern California"
"2944","Auburn, AL"
"2945","San Luis Potosí, México"
"2946","Gatineau, Québec, Canada"
"2947","Santiago, Chile"
"2948","The Shift is perceived when ones' awareness as a materialized presence bridges the gap between categories of vibrations known as dimensions."
"2949","Tabasco, México"
"2950","florida"
"2951","Tallahassee, FL"
"2952","Chicago, IL"
"2953","Raleigh, NC"
"2954","Xalapa, Ver."
"2955","Jonesborough, TN"
"2956","New York, NY"
"2957","XaLaPa-XiCo-CoAtEpEc, Veracruz"
"2958","Defeña viviendo en Xalapa!"
"2959","Victoria BC Canada"
"2960","Xalapa, Ver."
"2961","Animal Farm"
"2962","Hermosillo, México"
"2963","Nebraska, USA"
"2964","México"
"2965","Eastern Washington"
"2966","New York, USA"
"2967"," Xalapa Veracruz, México. "
"2968","Royal Oak, Michigan"
"2969","Chicago, IL"
"2970","Sukkur"
"2971","México"
"2972","San Diego, CA"
"2973","Sioux Falls, SD"
"2974","Amherst, NY Disney=My 2nd Home"
"2975","United States"
"2976","Logan, WV"
"2977","Missouri, USA"
"2978","United States"
"2979","Nashville, TN "
"2980","Kentucky, USA"
"2981","Grand Ledge, MI"
"2982","Durango Mex."
"2983","Canada"
"2984","Xalapa y Veracruz"
"2985","Jefferson City, Missouri"
"2986","St. Louis, Missouri"
"2987","St. Louis, MO"
"2988","Maryville, MO"
"2989","CT and NJ"
"2990","Poquoson, VA"
"2991","United States"
"2992","Las Vigas de Ramírez, Ver. "
"2993","Memphis, TN"
"2994","East Windsor, NJ"
"2995","Xalapa, Veracruz de Ignacio de la Llave"
"2996","United States"
"2997","Durham, NC"
"2998","ÜT: 19.2524622,-99.5759019"
"2999","Omaha"
"3000","New Jersey, USA"
"3001","Salt Lake City, UT"
"3002","Texas, USA"
"3003","NYC/Long Island "
"3004","Australia"
"3005","Paradise Valley, AZ"
"3006","Venezuela"
"3007","South Carolina, USA"
"3008","Portland, Maine"
"3009","Green Bay, WI"
"3010","Wisconsin, USA"
"3011","Pittsburgh, PA"
"3012","Pennsylvania, USA"
"3013","Sicily"
"3014","San Francisco, CA"
"3015","USA"
"3016","Monterrey, Nuevo León"
"3017","Australia"
"3018","Foster City, CA"
"3019","Parigi, Francia"
"3020","bronx new york"
"3021","Canada"
"3022","London"
"3023","Madrid, España"
"3024","Portsmouth, NH"
"3025","Toronto, Ontario"
"3026","San Diego, CA"
"3027","Tlalnepantla de Baz, México"
"3028","New York, NY"
"3029","Agoura Hills, CA"
"3030","North Carolina, USA"
"3031","Earth"
"3032","Luverne "
"3033","Bay Area"
"3034","Spokane, Washington"
"3035","USA <U+0001F1FA><U+0001F1F8>"
"3036","Wichita Falls, Texas"
"3037","The Awful-Awesome Movie House"
"3038","California, USA"
"3039","Lansing, MI"
"3040","Toronto, Ontario"
"3041","Dubai, United Arab Emirates"
"3042","México"
"3043","San Luis Potosí, México"
"3044","Guerrero, México"
"3045","los angeles"
"3046","Arizona, USA"
"3047","San Luis Potosí, México"
"3048","Milwaukee"
"3049","Milwaukee, WI"
"3050","Montemorelos, Nuevo León"
"3051","Arkansas, USA"
"3052","Querétaro"
"3053","Washington, DC"
"3054","Morelia, Michoacán de Ocampo"
"3055","United States"
"3056","Youngstown, OH"
"3057","Nashville, TN"
"3058","Michoacán de Ocampo, México"
"3059","Hidalgo"
"3060","Chandler, AZ, USA"
"3061","Miami, FL"
"3062","Newport Beach, CA"
"3063","Monterrey, Nuevo León, México"
"3064","Vermont, USA"
"3065","Ames, Iowa"
"3066","NYC"
"3067","piedras negras coahuila mexico"
"3068","Northampton, MA"
"3069","Cuautla, Morelos "
"3070","Indiana, USA"
"3071","Morelia, Michoacán. México"
"3072","México"
"3073","New York, NY"
"3074","Minnesota, USA"
"3075","Constelación de Orión"
"3076","Tallahassee, FL"
"3077","New Jersey"
"3078","Phoenix, AZ"
"3079","Torreón, Coahuila"
"3080","San Luis Potosí, México"
"3081","Cuautla, Morelos "
"3082","Morelos, México"
"3083","Cuautla, Morelos"
"3084","Boston, Massachusetts"
"3085","Nashville, TN"
"3086","San Luis Potosí, México"
"3087","Pachuca, Hgo."
"3088","Depok, Jawa Barat, Indonesia"
"3089","Distrito Federal, México"
"3090","Ags"
"3091","Wisconsin, USA"
"3092","United States"
"3093","Ohio, USA"
"3094","Monterrey, Nuevo León"
"3095","London, Ontario, Canada"
"3096","Guelph, Ontario"
"3097","The Woods"
"3098","Zimapan Hidalgo"
"3099","Iceland"
"3100","Ada, OH"
"3101","Montemorelos, Nuevo León"
"3102","Puebla, México"
"3103","St Louis, MO"
"3104","Atlanta, GA"
"3105","Cuernavaca, México"
"3106","Morgantown, WV"
"3107","Città Metropolitana di Milano"
"3108","Seattle, WA"
"3109","Milwaukee, WI"
"3110","Córdoba, Veracruz"
"3111","Cuautla Morelos"
"3112","Toronto, Ontario"
"3113","Montréal, Québec"
"3114","Salisbury, MD"
"3115","Chicago, IL"
"3116","Baltimore, MD USA"
"3117","México- Puebla"
"3118","Kyoto"
"3119","Glen Allen, VA"
"3120","Mechanicsville Va"
"3121","United States"
"3122","River Forest, IL"
"3123","San Diego, CA"
"3124","Houston, TX"
"3125","Oregon, USA"
"3126","Boston, MA"
"3127","Earth"
"3128","Monterrey, N.L., México"
"3129","Watertown, NY"
"3130","Mexico"
"3131","Ontario, Canada"
"3132","Pittsburgh, PA"
"3133","California, USA"
"3134","California, USA"
"3135","Springfield, MO"
"3136","West Los Angeles"
"3137","Lenexa, KS"
"3138","San Francisco/New York"
"3139","Boston, MA"
"3140","Colima, Col. México"
"3141","Thorofare, NJ"
"3142","Muncie, IN"
"3143","WV"
"3144","Sussex"
"3145","New Castle, PA"
"3146","St. Louis, MO"
"3147","San Diego - Tijuana"
"3148","Echo Park, Los Angeles, CA"
"3149","toronto"
"3150","Distrito Federal, México"
"3151","Ohio"
"3152","Tucson, AZ"
"3153","Ballston Spa, NY"
"3154","Texas, USA"
