"","x"
"10760","Knoxville,TN"
"10761","865"
"10762","Penny Lane"
"10763","Romania"
"10764","Nottingham, NH"
"10765","Nashville, TN"
"10766","Rocky Top, TN"
"10767","Memphis, TN"
"10768","Durham, NC <U+27A1><U+FE0F> Knoxville, TN"
"10769","Knoxville, TN"
"10770","Indianapolis, Indiana"
"10771","Knoxville, TN"
"10772","Charleston, SC"
"10773","Knoxville, TN"
"10774","Rocky Top, Tennessee"
"10775","MD"
"10776","United States"
"10777","Tennessee, USA"
"10778","Hufflepuff "
"10779","Memphis/Knoxville"
"10780","USA"
"10781","West Virginia "
"10782","North Carolina, USA"
"10783","Maryland, USA"
"10784","Oklahoma City, OK"
"10785","Atlanta, GA, US"
"10786","Portland, ME"
"10787","Starkville, MS"
"10788","Florida"
"10789","Rocky Top, Tennessee"
"10790","Anaheim, CA"
"10791","Lexington"
"10792","Indiana, USA"
"10793","New York, USA"
"10794","Canada"
"10795","Lexington, KY"
"10796","Brooklyn, NY"
"10797","Alabama, USA"
"10798","Knoxville, TN"
"10799","Oregon"
"10800","<U+0001D402><U+0001D400><U+0001D40D><U+0001D400><U+0001D403><U+0001D400>."
"10801","Louisiana"
"10802","Georgia, USA"
"10803","At a ballpark or airport"
"10804","Houston, TX"
"10805","Raleigh NC"
"10806","Berkshire County, MA"
"10807","Overland Park, Kansas"
"10808","Suburban Maryland"
"10809","Ohio, USA"
"10810","Wilkes-Barre, PA"
"10811","Cheesequake Village Matawan NJ"
"10812","New York, USA"
"10813","Puebla, México"
"10814","Logan, WV"
"10815","Hartford, CT"
"10816","The Mitten"
"10817","Middle America"
"10818","Oklahoma, USA"
"10819","Boston"
"10820","West Virginia, USA"
"10821","Vermont, USA"
"10822","CLE"
"10823","Greenville, SC"
"10824","San Francisco Bay Area, CA"
"10825","HOUSTON.  "
"10826","Dublin, Ireland"
"10827","Florida, USA"
"10828","Keene, NH"
"10829","Redbridge"
"10830","Louisiana, USA"
"10831","Lafayette, Louisiana"
"10832","Sugar Land, TX"
"10833","San Francisco"
"10834","Florence, AL"
"10835","Tulsa, OK"
"10836","Washington, D.C."
"10837","Fort Lauderdale, Florida"
"10838","United States"
"10839","Laramie, WY"
"10840","101 East Lampkin Street, Starkville, MS"
"10841","Ohio, USA"
"10842","865"
"10843","Batavia NY"
"10844","USA"
"10845","The Shift is perceived when ones' awareness as a materialized presence bridges the gap between categories of vibrations known as dimensions."
"10846","California, USA"
"10847","Canton, MS"
"10848","New York City"
"10849","Mississippi, USA"
"10850","MN"
"10851","Tempe, AZ"
"10852","8 Lanes, TX/RI/STL/NY "
"10853","Warner Robins, GA"
"10854","Columbia SC"
"10855","USA  <U+0001F1FA><U+0001F1F2>"
"10856","Texas"
"10857","Detroit, MI"
"10858","Washington DC"
"10859","@My Inner Safe Place"
"10860","Charlotte, NC"
"10861","Chesapeake, Virginia"
"10862","Tx"
"10863","Citrus Heights, Sacramento, CA"
"10864","Tallahassee, FL"
"10865","Raleigh, NC"
"10866","Michigan"
"10867","Detroit, MI"
"10868","Mesa, Arizona (USA)"
"10869","Boise, Idaho"
"10870","Austintown, Ohio"
"10871","Ohio, USA"
"10872","Charlotte,N.C."
"10873","Hundred Acre Woods"
"10874","lynchburg, tn "
"10875","Tucson"
"10876","Los Angeles, CA"
"10877","United States"
"10878","New York"
"10879","Texas, USA"
"10880","Lawton, OK"
"10881","WHEREVER I WANT TO BE!!."
"10882","Portland, OR"
"10883","Scotland"
"10884","Norristown"
"10885","Galesburg Il"
"10886","Maryland / DC"
"10887","Washington, DC"
"10888","Atlanta, GA"
"10889","Finland"
"10890","ÜT: 40.926467,-73.833758"
"10891","Dallas, TX"
"10892","West Virginia, USA"
"10893","Lindale, Texas "
"10894","Goodland, Kansas"
"10895","Mississippi"
"10896","New Orleans, LA"
"10897","Jam Rock!"
"10898","Florida"
"10899","California, USA"
"10900","Haskell, TX"
"10901","Austin, TX"
"10902","Houston <U+27A1><U+FE0F>Huntsvegas turnip"
"10903","Canada"
"10904","Raleigh, NC"
"10905","Mooresville NC"
"10906","Texas"
"10907","California, USA"
"10908","Swim. Bike. Run. Cure MS."
"10909","Washington, DC"
"10910","Starkville, Mississippi"
"10911","Sweden"
"10912","Kawartha Lakes, Ontario"
"10913","Ohio, USA"
"10914","Las Vegas, Nevada"
"10915","PA"
"10916","Chicago"
"10917","Oxford, AL"
"10918","USA"
"10919","Jonesborough, TN"
"10920","Columbus, MS"
"10921","Jacksonville, AL"
"10922","Twin Falls, ID"
"10923","United States"
"10924","Dallas, TX"
"10925","North Carolina"
"10926","Calhoun Georgia "
"10927","San Jose, CA"
"10928","Concord, NC"
"10929","Tuolumne County, CA"
"10930","SUFFOLK COUNTY N.Y."
"10931","United States"
"10932","Finland"
"10933","Essex"
"10934","Nashville TN"
"10935","Huntington Beach"
"10936","Seaside, California, USA"
"10937","California "
"10938","Gatineau, Québec"
"10939","Cambridge, Ontario"
"10940","Redondo Beach, CA"
"10941","On the poop deck"
"10942","Mountains,City,Desert !"
"10943","Texas, USA"
"10944","Chicago, IL"
"10945","Jamaica"
"10946","Houston, Texas"
"10947","Hahira, GA"
"10948","San Antonio"
"10949","Ashland, KY, USA"
"10950","Knoxville, TN"
"10951","Texas, USA"
"10952","Las Vegas, NV"
"10953","England, United Kingdom"
"10954","Akron, OH"
"10955","Somewhere, WA USA"
"10956","Ohio"
"10957","Wisconsin"
"10958","Glenwood, MN"
"10959","East Rochester, NY"
"10960","Moon<U+0001F680>"
"10961","Asheville, NC"
"10962","United States"
"10963","Connecticut, USA"
"10964","Animal Farm"
"10965","Montana, USA"
"10966","Fort Lauderdale, FL"
"10967","Massachusetts, USA"
"10968","Washington, DC"
"10969","Virginia, USA"
"10970","Stilwell,Oklahoma"
"10971","United States"
"10972","Concord, Virginia"
"10973","SanAntonio #libplza"
"10974","1%"
"10975","Southern California"
"10976","The cookout "
"10977","Pittsburgh, PA"
"10978","Nashville, TN"
"10979","United States of America"
"10980","at the SAME TIME"
"10981","Roanoke, VA"
"10982","Midtown, New York City"
"10983","Starkville, MS"
"10984","DENVER, COLORADO BABY!"
"10985","Washington, DC"
"10986","Iowa"
"10987","Dubai, UAE"
"10988","Canada"
"10989","North America"
"10990","Hartford, CT"
"10991","Florida, USA"
"10992","San Antonio, TX"
"10993","Shasta Lake City, California"
"10994","Oshawa, ON"
"10995","Wherever there is internet"
"10996","USA"
"10997","Beaumont "
"10998","Canada"
"10999","New Orleans, LA"
"11000","SoCal ... via TX"
"11001","East Bay Area, California"
"11002","San Francisco"
"11003","Phoenix, AZ"
"11004","Key West, FL"
"11005","Charlotte, NC"
"11006","Bozeman, MT"
"11007","Not Russia"
"11008","Baton Rouge, LA"
"11009","Atlanta, GA"
"11010","Mineola, NY"
"11011","Annapolis, Maryland"
"11012","Canada"
"11013","Virginia, USA"
"11014","Nevada, USA"
"11015"," America"
"11016","Los Angeles, CA"
"11017","Ontario, Canada"
"11018","NorCal via (716)"
"11019","Texas"
"11020","Atlanta, GA"
"11021","North Vancouver, BC"
"11022","Raleigh, NC"
"11023","Summerville, SC"
"11024","Granby, Colorado"
"11025","Georgia, USA"
"11026","Sacramento, CA"
"11027","NJ"
"11028","Henderson, NV"
"11029","Hyderabad, India"
"11030","Virginia, USA"
"11031","Arcadia, CA"
"11032","United States"
"11033","tx, usa"
"11034","Little Rock, AR"
"11035","Florida"
"11036","Eastchester"
"11037","Rhode Island"
"11038","Columbiana"
"11039","Dunwoody, GA"
"11040","Baton Rouge, LA"
"11041","Canada- Xing-Linkedln"
"11042","Long island"
"11043","Lakewood, WA"
"11044","Royal Oak, Michigan"
"11045","California, USA"
"11046","Central USA"
"11047","Worldwide"
"11048","tn"
"11049","Cibolo, TX"
"11050","La"
"11051","Cincinnati, OH"
"11052","St Louis, MO"
"11053","Lafayette, LA"
"11054","Manhattan, NY"
"11055","Sitges, Spain"
"11056","Worcester"
"11057","Boston"
"11058","Nashville, TN"
"11059","Durham, NC"
"11060","Florida, USA"
"11061","Missouri, USA"
"11062","Sunderland,Ma"
"11063","Baton Rouge, LA"
"11064","Clovis, NM"
"11065","Chicago, IL"
"11066","Richmond , Va"
"11067"," Canada"
"11068","Los Angeles"
"11069","Kentucky, USA"
"11070","Sequatchie"
"11071","Lake Bluff, IL"
"11072","Hoboken, NJ"
"11073","Vermont"
"11074","Baton Rouge, LA"
"11075","Georgia, USA"
"11076","Hell"
"11077","Waterloo, Ontario"
"11078","Manhattan, NY"
"11079","South Hadley, MA"
"11080","Under Ground "
"11081","White House, TN"
"11082","Greensboro, NC"
"11083","Mission Viejo, CA"
"11084","michigan"
"11085","Location"
"11086","Norman, OK"
"11087","Tennessee, USA"
"11088","Middle Of Nowhere"
"11089","Denver, CO"
"11090","Sweden"
"11091","Atlanta, Georgia"
"11092","Michigan, USA"
"11093","Dallas, TX"
"11094","United States"
"11095","Cheyenne, WY"
"11096","San Diego, CA"
"11097","London, England"
"11098","Chicago. "
"11099","Gilbert, AZ"
"11100","New Jersey, USA"
"11101","Kapuskasing, Ontario"
"11102","Rock Vegas, Florida"
"11103","North Carolina"
"11104","Wisconsin, USA"
"11105","New Jersey"
"11106","Tampa, FL"
"11107","Clovis, NM"
"11108","Flint, Michigan"
"11109","Flyover Country"
"11110","New York, USA"
"11111","Atlanta, GA"
"11112","Canton, MS"
"11113","Waterloo, Ontario"
"11114","New Hampshire"
"11115","Myrtle Beach, SC"
"11116","Cassville, MO"
"11117","Prairie Grove, AR "
"11118","Belton, TX"
"11119","Carolinas"
"11120","Philadelphia, PA"
"11121","Mississippi, USA"
"11122","College Station, TX"
"11123","Pennsylvania, USA"
"11124"," USA "
"11125","Atlanta, GA"
"11126","Ft Sill, OK"
"11127","<U+0420><U+0424>"
"11128","35.865584,-78.519925"
"11129","Chicago,IL"
"11130","Lethbridge, AB"
"11131","Penal Colony, Earth <U+0001F982>"
"11132","San Diego, USA"
"11133","Pennsylvania, USA"
"11134","United States"
"11135","Hampton Roads, VA"
"11136","excellence"
"11137","Bethlehem, PA"
"11138","Raleigh, NC"
"11139","Boston, MA"
"11140","Napa Valley"
"11141","Calgary, Alberta"
"11142","Road More Traveled, USA."
"11143","New Orleans"
"11144","Spartanburg, SC"
"11145","Canada"
"11146","Santa Maria, CA"
"11147","florida"
"11148","Birmingham, AL"
"11149","Madison, WI"
"11150","Brooklyn, NY"
"11151","Lorain, OH"
"11152","Cochrane, Ontario"
"11153","North Carolina, USA"
"11154","Michigan"
"11155","Texas, USA"
"11156","El Paso, TX"
"11157","Auburn, AL "
"11158","New Jersey, USA"
"11159","Boone NC"
"11160","San Antonio, TX"
"11161","Charlotte, NC"
"11162","@Mike26580063 "
"11163","Kenya"
"11164","Jamaica"
"11165","Baton Rouge, LA"
"11166","Greensboro, NC"
"11167","denver, co"
"11168","United States"
"11169","Perth, Western Australia"
"11170","East Baltimore"
"11171","Queens, NY"
"11172","Silicon Valley"
"11173","Ithaca, NY"
"11174","Pennsylvania, USA"
"11175","Canada"
"11176","United States"
"11177","Ohio, USA"
"11178","Glasgow, KY"
"11179","Anaheim, CA"
"11180","Ottawa Valley"
"11181","Barquisimeto, Venezuela"
"11182","Utica, NY"
"11183","North Carolina, USA"
"11184","Columbus, Ohio"
"11185","California, USA"
"11186","Arkansas, USA"
"11187","The Sea"
"11188","Raleigh, NC"
"11189","Pakistan"
"11190","Newark, Ohio"
"11191","Kentucky, USA"
"11192","United States"
"11193","Los Angeles, CA"
"11194","Hamilton, Ohio (work in Cincinnati)"
"11195","Orlando, FL"
"11196","Connecticut"
"11197","New York"
"11198","San Francisco, CA"
"11199","Monmouth, IL"
"11200","United States"
"11201","NYC"
"11202","Albuquerque, NM"
"11203","Warrenton, MO"
"11204","Claremore Oklahoma"
"11205","Houma, LA"
"11206","Warren oh"
"11207","Maine, USA"
"11208","Cushing, OK"
"11209","scarborough ontario canada"
"11210","Oxfordshire"
"11211","In the dark"
"11212","Nashville, TN"
"11213","Newark, NJ"
"11214","Hockeytown"
"11215","Michigan, USA"
"11216","Rome, Ga"
"11217","Syosset, NY "
"11218","Norfolk, VA"
"11219","Connecticut, USA"
"11220","Morrison, CO"
"11221","raleigh suburbs"
"11222","United States"
"11223","Danville, VA"
"11224","Boston, MA"
"11225","Earth Maybe"
"11226","United States"
"11227","Houston, TX"
"11228","Athens, Greece"
"11229","Cleveland Tennessee "
"11230","Manhattan, NY"
"11231","Portland, OR"
"11232","St. Louis"
"11233","Corona, CA"
"11234","Miami, FL"
"11235","Hartville, OH"
"11236","Virginia, USA"
"11237","Miami, FL"
"11238","Herndon, VA"
"11239","Augusta, GA"
"11240","Los Angeles, CA"
"11241","Kentucky"
"11242","Usa"
"11243","The Cox Cottage"
"11244","Tangamandapio "
"11245","Clawson, MI"
"11246","Virginia"
"11247","Brown Deer, WI"
"11248","Wilmington, DE"
"11249","Ireland "
"11250","United States"
"11251","Tallahassee, FL"
"11252","Colorado Springs, CO"
"11253","Denver, CO"
"11254","Palmyra, PA"
"11255","Pennsylvania, USA"
"11256","Kansas City, MO"
"11257","Las Vegas, NV"
"11258","Michigan, USA"
"11259","Cypress, TX"
"11260","United States"
"11261","Bakersfield"
"11262","United States"
"11263","University of South Alabama <U+0001F4CD>"
"11264","Jefferson City, Missouri"
"11265","St. Louis, Missouri"
"11266","St. Louis, MO"
"11267","Maryville, MO"
"11268","Georgia, USA"
"11269","Kingston, Ontario"
"11270","Las Cruces, NM"
"11271","hillsborough, nc"
"11272","Odessa, Texas"
"11273","Canada"
"11274","North Carolina, USA"
"11275","Tulsa, OK"
"11276","Jamaica"
"11277","Earth"
"11278","United States"
"11279","Yorktown VA"
"11280","United States"
"11281","Ste Genevieve, Missouri"
"11282","The Western United States"
"11283","Massachusetts, USA"
"11284","New York, NY"
"11285","often travels with another dr"
"11286","Georgia, USA"
"11287","Indialantic, FL"
"11288","Sellersburg, IN"
"11289","San Francisco, CA"
"11290","Providence, Rhode Island"
"11291","Sherman, TX"
"11292","Providence, RI"
"11293","Chicago, IL"
"11294","Missouri, USA"
"11295","Oklahoma"
"11296","TEXAS USA"
"11297","North Carolina,OBX"
"11298","Austin, TX"
"11299","Chicago, IL"
"11300","Kyle, TX"
"11301","Raleigh, NC"
"11302","West Texas"
"11303","Richardson, TX"
"11304","Trump's America"
"11305","Fly Over America"
"11306","New York, NY"
"11307","Somewhere safe and RED! #MAGA "
"11308","USA"
"11309","Woodland, CA"
"11310","Brooklyn, NY (Bed-Stuy)"
"11311","San Diego, CA"
"11312","Banks of the Red Cedar"
"11313","Ireland"
"11314","USA"
"11315","Kansas, USA"
"11316","American Fork, Utah"
"11317","United States"
"11318","Raleigh, N.C."
"11319","California"
"11320","Los Angeles"
"11321","Earth "
"11322","Kansas, USA"
"11323","Toronto, Ontario"
"11324","Kentucky, USA"
"11325","Southern Ontario, Canada"
"11326","United States"
"11327","central Florida"
"11328","Jamaica"
"11329","Fresno, CA"
"11330","Chicago"
"11331","Oklahoma City, Ok"
"11332","Hampton, VA"
"11333","Raleigh Durham, NC"
"11334","Miami, Florida"
"11335","Virginia, USA"
"11336","America"
"11337","USA-Midwest"
"11338","New York, USA"
"11339","Houston, TX"
"11340","Florida, USA"
"11341","Ashland, VA"
"11342","AZ-UK"
"11343","Midland TX and Ruidoso NM"
"11344","Denver, CO"
"11345","Texas, USA"
"11346","Grand Rapids Michigan"
"11347","United States"
"11348","great state of GEORGIA"
"11349","Indiana, USA"
"11350","Chezland"
"11351","The back forty"
"11352","Usa"
"11353","Tennessee, USA"
"11354","Rochester, New York"
"11355","Daytona Beach, FL"
"11356","Pasadena, TX"
"11357","United States"
"11358","North Carolina, USA"
"11359","United States"
"11360","Adairsville, GA"
"11361","Ohio, USA"
"11362","Union Bridge, MD"
"11363","Orlando FL"
"11364","Miami, Florida, USA"
"11365","Nashville, TN"
"11366","Grand Island, NE"
"11367","North Carolina "
"11368","Minneapolis, MN"
"11369","Waynesboro, VA"
"11370","Durham, NC"
"11371","Chicago "
"11372","Mars"
"11373","Lincolnshire, England"
"11374","Nashville, TN"
"11375","Statesboro,Ga "
"11376","U.S.A."
"11377","Valdosta, GA"
"11378","Montreal, QC"
"11379","Wherever the <U+0001F624><U+0001F4A8><U+0001F343><U+0001F32C><U+0001F32A>"
"11380","insta: spencyyj"
"11381","Ireland"
"11382","South Carolina, USA"
"11383","Auburn, WA"
"11384","Washington, DC"
"11385","Harrisburg, Pennsylvania"
"11386","Philadelphia, Pa"
"11387","New Jersey, USA"
"11388","North Carolina, USA"
"11389","Regina, Saskatchewan"
"11390","Alabama, USA"
"11391","San Francisco, CA"
"11392","Brooklyn, NY"
"11393","Calabasas, CA"
"11394","Edmond, OK"
"11395","Chicago, IL"
"11396","Michigan, USA"
"11397","Mount Pleasant, TX"
"11398","Carlisle, PA"
"11399","Tallahassee, FL"
"11400","Minneapolis, MN"
"11401","Netherlands"
"11402","Roanoke, VA"
"11403","Louisville, KY"
"11404","Boynton Beach, FL"
"11405","Miami, Fl"
"11406","Southen California"
"11407","USA"
"11408","Montréal, Québec"
"11409","Boston, MA"
"11410","United States"
"11411","Connecticut, USA"
"11412","Australia"
"11413","Hyattsville md"
"11414","Tampa, FL"
"11415","Pittsburgh"
"11416","colpottertwitter@gmail.com"
"11417","Louisiana"
"11418","North Carolina, USA"
"11419","Republic of Texas"
"11420","Sacramento/Elk Grove CA"
"11421","Dhahran, Kingdom of Saudi Arabia"
"11422","Trapped Under My Sleeping Dog"
"11423","Los Angeles, CA"
"11424","Orlando, FL"
"11425","Dublin/Waterford"
"11426","New Jersey, USA"
"11427","Virginia, USA"
"11428","Middle of the middle west. "
"11429","Oklahoma, USA"
"11430","Paradise, Ohio."
"11431","Seattle, WA"
"11432","Near Baton Rouge, LA"
"11433","United States"
"11434","Bristol, TN"
"11435","New Jersey, USA"
"11436","New York, NY"
"11437","Houston, TX"
"11438","Rockford, IL"
"11439","Boston, Massachusetts"
"11440","Des Plaines, IL"
"11441","United States Of America"
"11442","Bristol (UK)"
"11443","East Lansing, MI"
"11444","Cond. Heroes Norte, S.S."
"11445","Allentown, PA."
"11446","Crestview Hills, KY"
"11447","Michigan, USA"
"11448","paradise"
"11449","Canada"
"11450","Iowa, USA"
"11451","Texas, USA"
"11452","Omaha"
"11453","Ohio"
"11454","USA"
"11455","McKenzie, TN"
"11456","Eastern Ontario"
"11457","Hammond, LA"
"11458","East Berkshire"
"11459","Rochester, NY"
"11460","Manhattan Beach, CA"
"11461","Hamilton, Ontario, Canada"
"11462","Leander, TX"
"11463","Elgin, IL"
"11464","Brooklyn, NY"
"11465","my couch"
"11466","gaytown, usa"
"11467","Ephrata, PA"
"11468","Not close enough"
"11469","Texas"
"11470","Houston, TX"
"11471","Michigan"
"11472","Town of Ponce Inlet Florida"
"11473","Southeast US"
"11474","Pennsylvania, USA"
"11475","Massachusetts, USA"
"11476","St Louis, MO"
"11477","Marietta Georgia"
"11478","Atlanta, Ga"
"11479","Stony Brook, NY"
"11480","Niagara Falls"
"11481","Canada"
"11482","Washington, DC"
"11483","USA"
"11484","sunshine"
"11485","Oklahoma, USA"
"11486","New York, NY"
"11487","St Petersburg, FL"
"11488","East Coast, U.S.A."
"11489","Bethlehem, PA, USA"
"11490","ft. worth"
"11491","Texas, USA"
"11492","Canada"
"11493","West Texas"
"11494","Scotland"
"11495","Netherlands"
"11496","Los Angeles, CA"
"11497","United States"
"11498","Simsbury, Connecticut "
"11499","The kingdom"
"11500","New York, USA"
"11501","New York, USA"
"11502","Riyadh"
"11503","Norwalk, CT"
"11504","Seattle, WA"
"11505","Woodlawn, MD"
"11506","Dunwoody, GA"
"11507","Gulf Breeze, FL"
"11508","Pittsburgh, PA"
"11509","Houston, TX"
"11510","Disneyland"
"11511","Manassas, VA"
"11512","Canadian"
"11513","Udupi, India"
"11514","Swansboro, NC"
"11515","NC"
"11516","Toronto, Ontario Canada"
"11517","United States"
"11518","central Pa"
"11519","California"
"11520","Louisiana, USA"
"11521","Bermuda"
"11522","Colorado Springs"
"11523","Ohio, USA"
"11524","America! "
"11525","Ohio, USA"
"11526","Honolulu, HI"
"11527","New York City"
"11528","Coconut Creek, FL"
"11529","Dallas, Texas"
"11530","Baton Rouge, LA"
"11531","Dirty Coast 337"
"11532","Guadalajara, Jal."
"11533","West Monroe, LA"
"11534","United States"
"11535","Hartford, CT"
"11536","Pittsburgh, Columbus, London"
"11537","Great Falls, VA"
"11538","Where my rescue dogs are..."
"11539","Florida"
"11540","Los Angeles, CA"
"11541","earth"
"11542","Buffalo, NY"
"11543","Belmont, MI"
"11544","Louisville,Ms"
"11545","Texas"
"11546","Jamaica"
"11547","Paradise Valley, AZ"
"11548","Fantasy Island"
"11549","Orlando"
"11550","Essex"
"11551","Camden, IL"
"11552","Youngstown, OH"
"11553","Toronto, Ontario"
"11554","virgo supercluster"
"11555","Ontario, Canada"
"11556","JKT-SRG"
"11557","Summerton, S.C."
"11558","San Francisco"
"11559","New York, NY"
"11560","South Windsor, CT"
"11561","Dallas and Fort Worth, Texas"
"11562","7780"
"11563","Pacific Rim"
"11564","Cincinnati, OH"
"11565","mars"
"11566","Jeddah"
"11567","Los Angeles"
"11568","Ireland"
"11569","Raleigh, NC"
"11570","Caernarfon, Cymru"
"11571","Earth"
"11572","Syracuse, NY"
"11573","Stevensville, MI"
"11574","Portland, Maine"
"11575","USA"
"11576","Tennessee, USA. "
"11577","Louisville, KY"
"11578","Green Bay, WI"
"11579","Bucyrus"
"11580","Heart of USA"
"11581","Delaware, USA"
"11582","Baltimore, MD"
"11583","Homosassa Springs, FL"
"11584","United States"
"11585","NJ"
"11586","Houston, TX"
"11587","Alexandria, VA"
"11588","Los Angeles, CA"
"11589"," pancake city"
"11590","Minarchville, UFP"
"11591","Roanoke, Va"
"11592","London"
"11593","Georgia, United States"
"11594","Lagos, Nigeria"
"11595","North Providence, RI"
"11596","ÜT: -34.5951925,-58.38168625"
"11597","The Arcade"
"11598","Decatur, Georgia"
"11599","phil"
"11600","Jamaica"
"11601","Brookings, SD"
"11602","Massachusetts, USA"
"11603","Ireland"
"11604","bdg"
"11605","Lawrence"
"11606","Puerto Rico, USA"
"11607","USA"
"11608","Michigan, USA"
"11609","Syracuse, NY"
"11610","Sheff City"
"11611","Florida, USA"
"11612","NJ"
"11613","Scotland"
"11614","East"
"11615","Bavaria"
"11616","Bulacan,Philippines"
"11617","Chicago, Illinois"
"11618","Belgium"
"11619","location"
"11620","Atlanta, GA"
"11621","kuwait"
"11622","Charleston, WV "
"11623","Louisiana"
"11624","Compton, CA"
"11625","Colorado, USA"
"11626","Portland, ME"
"11627","<U+0001F30F><U+0001F1EE><U+0001F1E9>"
"11628","Pembroke Pines, FL"
"11629","Dores do Rio Preto"
"11630","USA"
"11631","Texas"
"11632","Warren, MI"
"11633","Milky Way"
"11634","USA"
"11635","Rolling Hills, CA"
"11636","Essex"
"11637","from the south ,in the south "
"11638","India"
"11639","Georgia, USA"
"11640","Sabah, Malaysia"
"11641","USA"
"11642","Wilmington, NC"
"11643","Virginia"
"11644","National Capital Region"
"11645","Wherever I choose!"
"11646","Launceston, England"
"11647","Boulder Colorado"
"11648","United States"
"11649","Hamburg, Germany"
"11650","USA"
"11651","Earth"
"11652","Corpus Christi, Texas"
"11653","Kenya"
"11654","Quito-Ecuador"
"11655","Boston, MA."
"11656","Newfoundland"
"11657","Fayetteville, NC"
"11658","Gotham Schmotham"
"11659","Santa Fe Springs"
"11660","dans la lune. "
"11661","Libya"
"11662","Nigeria"
"11663","Addison, TX"
"11664","Nepal"
"11665","New York, NY"
"11666","Memphis, TN"
"11667","srinagar"
"11668","june, eight"
"11669","Tamaqua, PA"
"11670","Los Angeles, CA"
"11671","East Texas"
"11672","United States"
"11673","USA"
"11674","London, Ontario"
"11675","San Diego, CA"
"11676","Midlands"
"11677","Dayton, OH"
"11678","Chicago, IL"
"11679","United States"
"11680","Kentucky"
"11681","Royse City, Tx"
"11682","United States"
"11683","Cardiff"
"11684","Portland, CT"
"11685","Encino, CA."
"11686","Lowell, MA"
"11687","United States"
"11688","Louisiana, USA"
"11689","Wales, United Kingdom"
"11690","Chapel Hill, North Carolina"
"11691","Mustang, OK"
"11692","TN"
"11693","England, United Kingdom"
"11694","Alabama"
"11695","Scotland"
"11696","México"
"11697","Ashland, OR"
"11698","Xbox One/Playstation 4"
"11699","Philadelphia"
"11700","Middleton, WI"
"11701","Canada"
"11702","Singapore"
"11703","Toronto, Ontario"
"11704","America"
"11705","London"
"11706","ks"
"11707","Aylesbury, Bucks"
"11708","city of angels"
"11709","Los Angeles, CA"
"11710","lv"
"11711","Malibu | Southern California"
"11712","Toulouse, France"
"11713","New Orleans, LA"
"11714","Essex "
"11715","Houston, TX"
"11716","937 | Dayton | Ohio "
"11717","Richmond, VA"
"11718","Yuma, AZ"
"11719","Bordeaux, France"
"11720","South Africa "
"11721","The Peak district"
"11722","west covina "
"11723","Nashville, TN"
"11724","Flintshire and Wrexham"
"11725","Hampshire"
"11726","U S A"
"11727","LIVERPOOL"
"11728","NC"
"11729","Tennessee"
"11730","Colorado"
"11731","Alabama, USA"
"11732","Ipswich, MA"
"11733","USA"
"11734","La Porte, TX"
"11735","Lake Charles, LA"
"11736","New York"
"11737","Flyover Country, USA"
"11738","Cache, OK"
"11739","Texas, USA"
"11740","Martorell. Catalunya "
"11741","United States"
"11742","Oneonta<U+27A1><U+FE0F>Coronel Oviedo"
"11743","Las Vegas, NV"
"11744","Ile-de-France, France"
"11745","Chicago, IL"
"11746","Albuquerque, NM"
"11747","Michigan, USA"
"11748","maitencillo chile"
"11749","West Palm Beach, FL"
"11750","Savannah, TN"
"11751","Muncie Indiana "
"11752","Gym"
"11753","Alaska"
"11754","Tennessee, USA"
"11755","Juárez, Chihuahua"
"11756","Round Rock, TX"
"11757","Ohio, USA"
"11758","Ann Arbor, MI"
"11759","Johannesburg, South Africa "
"11760","Texas, USA"
"11761","San Diego, CA "
"11762","Mt Shasta California"
"11763","Alabama"
"11764","Santiago de Compostela"
"11765","Utah, USA"
"11766","Hollywood"
"11767","HydroMolecularMed 993 120-5833"
"11768","Cinco Ranch, TX"
"11769","City of Angels"
"11770","Arlington, tx "
"11771","San Antonio, Texas"
"11772","Palmdale, CA"
"11773","Kentucky"
"11774","Montréal, Québec"
"11775","United States"
"11776","Kansas"
"11777","Nashville, Tennessee"
"11778","Dallas, TX"
"11779","nc"
"11780","Lincoln, NE"
"11781","Nashville, TN"
"11782","Agoura Hills, CA"
"11783","North Carolina, USA"
"11784","United States"
"11785","Pacific Northwest"
"11786","Boca Raton, FL"
"11787","yeehaw"
"11788","Virginia, USA"
"11789","New York, USA"
"11790","ThePrettyWay<U+0001F49E>"
"11791","Palacios texas"
"11792","Lala Land"
"11793","los angeles"
"11794","Nashville"
"11795","Greenfield, CA"
"11796","houston,texas"
"11797","Utah, USA"
"11798","Bay Area"
"11799","Rhode Island, USA"
"11800","Midland Texas"
"11801","Melbourne, Australia"
"11802","London, England"
"11803","Tennessee, USA"
"11804","Online"
"11805","Kelowna, British Columbia"
"11806","United States"
"11807","Garland, TX"
"11808","Brawley, CA"
"11809","Dallas, TX"
"11810","Las Vegas, Nevada"
"11811","In a Promised Neverland"
"11812","dying in an avalanche"
"11813","New Orleans, LA"
"11814","Columbus, OH"
"11815","London, KY"
"11816","Charlotte, NC"
"11817","Florida, USA"
"11818","Nashville "
"11819","Spokane, Washington"
"11820","USA <U+0001F1FA><U+0001F1F8>"
"11821","Louisville, KY"
"11822","Mississippi, USA"
"11823","DFW"
"11824","Alabama, USA"
"11825","Culver City, CA"
"11826","Wichita Falls, Texas"
"11827",", England"
"11828","Riyadh. KSA"
"11829","Washington, DC"
"11830","Not in San Diego"
