"","x"
"7164","Memphis, TN"
"7165","USA"
"7166","baltimore md"
"7167","Planet Bullshit"
"7168","Traverse City, MI"
"7169","DONT CALL IT CALI"
"7170","Administrator~"
"7171","Toronto, Ontario"
"7172","Ontario, Canada"
"7173","Oxnard, CA"
"7174","Newark, NJ"
"7175","a, b, d, j², k, m, s²"
"7176","United States"
"7177","FW, Texas"
"7178","Atlanta, GA"
"7179","Queens, NY"
"7180","dirty dirty burg "
"7181","Las Vegas"
"7182","Denver, CO"
"7183","Virginia, USA"
"7184","St Louis, MO"
"7185","Melbourne, Australia"
"7186","Greensboro, NC"
"7187","CNY"
"7188","United States"
"7189","Michigan, USA"
"7190","Washington, USA"
"7191","Oklahoma, USA"
"7192","Lexington, SC"
"7193","Augusta, GA"
"7194","Tulsa, OK"
"7195","Utah"
"7196","Atlanta, GA"
"7197","South Florida "
"7198","Broomfield, CO"
"7199","United States"
"7200","Mo City, Tx"
"7201","Montreal"
"7202","Toronto, Canada"
"7203","prattville, Alabama"
"7204","Philippines"
"7205","Georgia, USA"
"7206","Utah, USA"
"7207","Portugal"
"7208","Maryland, USA"
"7209","New Haven, CT"
"7210","Decatur,AL"
"7211","California, USA"
"7212","justinbieber"
"7213","Petting pups + watching vines"
"7214","Oklahoma, USA"
"7215","the matrix"
"7216","New Mexico, USA"
"7217","Dallas, TX"
"7218","Nayarit Mexico"
"7219","Washington, DC"
"7220","Poinciana, FL"
"7221","Houston, TX"
"7222","North Carolina, USA"
"7223","In da cut"
"7224","North Texas"
"7225","Florida, USA"
"7226","Midland, TX"
"7227","Hialeah, FL"
"7228","Omaha, NE"
"7229","Buffalo, NY"
"7230","New York, USA"
"7231","San Antonio, TX"
"7232","Florida, USA"
"7233","Southern California"
"7234","MÉXICO"
"7235","mississippi"
"7236","Houston, TX"
"7237","Hartsdale, NY"
"7238","West New York, NJ"
"7239","Pittsfield, Massachusetts "
"7240","Fresno, CA"
"7241","Chicago, IL"
"7242","Savannah, GA"
"7243","Urbana, IL"
"7244","KS"
"7245","New Jersey, USA"
"7246","Dallas, TX"
"7247","Dallas / Fort Worth"
"7248","Old Bridge, NJ via Shaolin"
"7249","Socal "
"7250","Fort Worth, TX"
"7251","Atlanta, GA"
"7252","your dreams "
"7253","Switzerland"
"7254","Westerville, OH"
"7255","Oakland University "
"7256","Fort Pierce, FL"
"7257","Los Angeles, California"
"7258","San Antonio, TX"
"7259","New Jersey, USA"
"7260","New York, NY"
"7261","Bama"
"7262","here."
"7263","East Miramar, FL"
"7264","St Louis, MO"
"7265","La Puente"
"7266","2K14"
"7267","Savannah, GA"
"7268","Idaho"
"7269","Lufkin, TX"
"7270","Los Angeles, CA"
"7271","Houston"
"7272","Guadalajara, Jalisco"
"7273","Woodridge, IL"
"7274","Atlanta, GA"
"7275","California, USA"
"7276","Elk Grove, CA"
"7277","Toronto, Ontario"
"7278","on the court"
"7279","Houston"
"7280","United States"
"7281","Florida, USA"
"7282","United States"
"7283","chicago~kcmo"
"7284","Florida"
"7285","Coahuila, México"
"7286","Canada"
"7287","Texas, USA"
"7288","Tyler, TX"
"7289","Massachusetts, USA"
"7290","New Orleans, LA"
"7291","Delaware, USA"
"7292","Jamaica"
"7293","Deep South, USA"
"7294","Montréal. Tio’tia: ke."
"7295","North Carolina, USA"
"7296","New York."
"7297","New York, NY"
"7298","Marlboro •NY•"
"7299","New York, NY"
"7300","Dallas, TX"
"7301","763"
"7302","Urbana, IL"
"7303","Brooklyn, NY"
"7304","New Hampton, IA"
"7305","Toronto, Ontario"
"7306","Ontario"
"7307","Minnesota"
"7308","Illinois, United States"
"7309","California, USA"
"7310","Key Largo, FL"
"7311","tokyo,japan"
"7312","Atlanta"
"7313","Oakland, CA"
"7314","Nampa, ID"
"7315","Denver, CO"
"7316","Abuja, Nigeria"
"7317","Florida, USA"
"7318","UK"
"7319","Montreal, Quebec"
"7320","Pittsburgh, PA"
"7321","Pittsburgh"
"7322","MA"
"7323","Grand Rapids, MI"
"7324","Nashville, TN"
"7325","Iowa"
"7326","Angleton, TX"
"7327","North Carolina, USA"
"7328","US Gulf Coast"
"7329","Delaware, USA"
"7330","Bogotá, Colombia"
"7331","Flagstaff, AZ"
"7332","Ormond Beach"
"7333","United States"
"7334","Sudbury, Ontario"
"7335","The Iron Throne"
"7336","HTX"
"7337","the world"
"7338","United States"
"7339","Jamaica"
"7340","Washington, DC"
"7341","Saugerties NY"
"7342","Illinois"
"7343","United States<U+0001F1FA><U+0001F1F8>"
"7344","Los Angeles, CA"
"7345","Pagosa Springs, CO"
"7346","Texas, USA"
"7347","San Antonio, TX"
"7348","Detroit, MI"
"7349","Chicago"
"7350","Houston, TX"
"7351","Athens, OH"
"7352","Irving, TX"
"7353","Tennessee"
"7354","North Las Vegas, NV"
"7355","Toronto, Canada"
"7356","Washington-Baltimore metro"
"7357","Los Angeles, CA"
"7358","Los Angeles, CA"
"7359","Viking City"
"7360","Navarra"
"7361","Baton Rouge, LA"
"7362","United States"
"7363","jenniferlaughran.com"
"7364","Woodsboro, CA"
"7365","Atlanta"
"7366","Chicago"
"7367","Take the North Star, turn left"
"7368","Las Vegas, NV"
"7369","Murrieta, CA"
"7370","Upstate NY, USA"
"7371","Earth"
"7372","New York, USA"
"7373","California"
"7374","Chicago/New Orleans"
"7375","Ohio, USA"
"7376","2<U+FE0F><U+20E3>0<U+FE0F><U+20E3>2<U+FE0F><U+20E3>"
"7377","Somewhere, Oklahoma"
"7378","New Jersey, USA"
"7379","Pittsburgh, PA"
"7380","Frisco, TX"
"7381","Chicago, IL"
"7382","Niwot, CO, USA"
"7383","Nashville, TN"
"7384","Madera, Ca"
"7385","Maryland, USA"
"7386","UCLA"
"7387","On Landsat-7's v-bar"
"7388","Rye"
"7389","southside chicago"
"7390","Earth"
"7391","Manhattan"
"7392","Billyberg, NYC"
"7393","Houston <U+2708><U+FE0F> Baton Rouge"
"7394","Chicago, IL"
"7395","Milwaukee, WI"
"7396","Tampa, FL"
"7397","Watertown, SD"
"7398","Virginia, USA"
"7399","South London"
"7400","ya momma house"
"7401","Austin, TX"
"7402","Manhattan, NY"
"7403","On the Slab"
"7404","New York, USA"
"7405","Louisiana, USA"
"7406","Louisiana, USA"
"7407","Republic, MO"
"7408","Kansas"
"7409","ÜT: 39.004661,-77.094096"
"7410","California"
"7411","Southeast MO."
"7412","Virginia, USA"
"7413","New Jersey, USA"
"7414","Isle of Wight"
"7415","San Francisco, CA"
"7416","San Antonio, TX"
"7417","South Memphis, TN<U+0001F4CD>Arkansas"
"7418","Detroit, MI"
"7419","Las Vegas, NV"
"7420","im good luv, enjoy! "
"7421","Dallas, TX"
"7422","Winnipeg"
"7423","Manila"
"7424","Out my Mind. "
"7425","Somewhere in LI it's a secret"
"7426","Westchester, New York"
"7427","New York, NY"
"7428","Louisville, Ky."
"7429","Boston"
"7430","Fairmont, WV"
"7431","Canada"
"7432","<U+0001F34A>burg"
"7433","A Blood Claart"
"7434","Wisconsin, USA"
"7435","New Jerusalem"
"7436","Elk River, MN"
"7437","Shade of a Georgia pine"
"7438","Broke Phi Broke"
"7439","Fontana, CA"
"7440","Location here."
"7441","Coeur d'Alene, ID"
"7442","Redondo Beach, CA"
"7443","scranton"
"7444","West Coast USA"
"7445","dallas,texas"
"7446","Indiana, USA"
"7447","Summerville, SC"
"7448","Memphis, TN"
"7449","Houston, Texas, USA"
"7450","Tampa"
"7451","west tx"
"7452","Twin Cities"
"7453","Indiana, USA"
"7454","Auburndale, FL"
"7455","New York City"
"7456","Los Angeles"
"7457","New York, NY"
"7458","United States"
"7459","United States"
"7460","Denver, CO"
"7461","Dallas, TX"
"7462","Las Cruces, NM"
"7463","Somewhere being black, TX"
"7464","Boston, MA"
"7465","Austin, TX"
"7466","Jamaica"
"7467","Evansville, IN"
"7468","NJ"
"7469","Blogger Opps Posted DAILY"
"7470","everywhere"
"7471","North Reading,  MA"
"7472","Duval, FL"
"7473","Bethlehem, Pennsylvania"
"7474","Earth"
"7475","Newton, MA"
"7476","Tennessee, USA"
"7477","Houston, TX"
"7478","Tallahassee, FL"
"7479","<U+0001F1EC><U+0001F1E7><U+0001F1FF><U+0001F1F2>"
"7480","Lancaster, CA"
"7481","Orlando, FL"
"7482","Atlanta, GA"
"7483","everywhere like such as"
"7484","San Marcos, TX"
"7485","Mobile, AL"
"7486","Houston, TX"
"7487","Bylas, AZ"
"7488","Pasadena, MD, USA"
"7489","Georgia, USA"
"7490","Atlanta, GA"
"7491","San Diego, CA"
"7492","Ionia"
"7493","Houston, TX"
"7494","New York, USA"
"7495","Rodhamville"
"7496","Chicago, IL"
"7497","Adrian, MI"
"7498","Washington, DC"
"7499","Chicago. Il"
"7500","Allen Park, MI"
"7501","at the barn"
"7502","Where the Wild Things Are"
"7503","Gotham "
"7504","The Bunker || SMUT WARNING"
"7505","Earth"
"7506","TEXAS"
"7507","ya mom house "
"7508","Tyler, TX "
"7509","Las Vegas"
"7510","Springfield, MO"
"7511","Pennsylvania, USA"
"7512","Almost Heaven, WV"
"7513","Fort Worth, TX"
"7514","Scotland"
"7515","New Orleans, LA"
"7516","earth "
"7517","Brooklyn, NY"
"7518","The Bay Area, CA"
"7519","USA"
"7520","Denver, CO"
"7521","Here, There, Everywhere"
"7522","da west side"
"7523","Missouri"
"7524","LA"
"7525","Newtown, Connecticut"
"7526","England, United Kingdom"
"7527","Florida, USA"
"7528","United Kingdom"
"7529","Massachusetts, USA"
"7530","TX"
"7531","North Carolina, USA"
"7532","Philadelphia "
"7533","Florida, USA"
"7534","Scottsdale, AZ"
"7535","CSUMB Accounting"
"7536","Scottsdale, AZ"
"7537","Denver"
"7538","Greensboro, NC"
"7539","Walt Disney World"
"7540","Upstate New York, USA"
"7541","Athens, GA"
"7542","Georgia, USA"
"7543","Salt Lake City, Utah USA"
"7544","she / her • <U+0001F1EC><U+0001F1F7> in <U+0001F1FA><U+0001F1F8>"
"7545","San Diego, CA"
"7546","Santa Monica, CA"
"7547","bay area, CA"
"7548","New York"
"7549","Broken Arrow, OK"
"7550","Poland"
"7551","Oklahoma"
"7552","Pullman, Washington, USA"
"7553","Earth..is That Le'Tr`vLL Name?"
"7554","Dublin, CA"
"7555","htx"
"7556","Los Angeles, CA"
"7557","Columbus, OH"
"7558","cleveland"
"7559","Thuggin w/ @nshields24_"
"7560","United States"
"7561","Miami Beach, FL"
"7562","Fredericktown, OH "
"7563","Auburn, Alabama"
"7564","Hopewell Junction, NY"
"7565","Minneapolis, USA"
"7566","Spokane, Washington"
"7567","Houma, LA"
"7568","Taunton, MA"
"7569","Spokane WA"
"7570","Sacramento, CA"
"7571","Baton Rouge, LA"
"7572","Washington, D.C."
"7573","Manukau City"
"7574","Canada"
"7575","Minneapolis, MN"
"7576","Sacramento, CA, United States"
"7577","Fairfax, VA"
"7578","Lexington, KY"
"7579","Florida, USA"
"7580","Indianapolis, IN"
"7581","Atlanta, GA"
"7582","North Carolina, USA"
"7583","<U+0001F327>"
"7584","Chicago, IL"
"7585","E A 6"
"7586","San Diego, CA"
"7587","Manhattan, NY"
"7588","The Upside Down"
"7589","NYC"
"7590","scc"
"7591","San Francisco, CA"
"7592","United States"
"7593","Madison, Indiana"
"7594","Wytheville, Virginia"
"7595","Lost on an adventure ... "
"7596","Los Angeles, CA"
"7597","Atlanta"
"7598","where you want to be"
"7599","battery city "
"7600","USA"
"7601","mindingMYbusiness"
"7602","Chicago, IL"
"7603","Memphis, TN"
"7604","W/ my love <U+0001F5A4>"
"7605","Kansas, USA"
"7606","Santiago, Nuevo León"
"7607","Minneapolis, MN"
"7608","Central Coast, California"
"7609","Atlanta, GA"
"7610","SC . <U+2708> TX."
"7611","Austin, TX"
"7612","Outchea...."
"7613","long island"
"7614","Chicago, IL"
"7615","Nike Factory "
"7616","San Antonio, TX"
"7617","Richmond, CA"
"7618","Toronto, Ontario"
"7619","Trenton, NJ"
"7620","Los Angeles, CA"
"7621","Palm Beach"
"7622","Arizona, USA"
"7623","Texas"
"7624","Memphis, TN | Nashville, TN"
"7625","New York <U+2708><U+FE0F> Florida  "
"7626","Mars"
"7627","Washington, DC"
"7628","At the movies"
"7629","Atlanta, GA"
"7630","Houston, Texas"
"7631","Reno, NV"
"7632","Texas, USA"
"7633","Houston"
"7634","Bogotá, DC, Colombia"
"7635","climbing the walls"
"7636","[pending Maryland Flag emoji]"
"7637","Denver, CO"
"7638","california"
"7639","DC"
"7640","Texas"
"7641","Washington, USA"
"7642","Las Vegas, NV"
"7643","San Jose, CA"
"7644","Atlanta"
"7645","Chicago, IL"
"7646","Houston, TX"
"7647","New York, NY"
"7648","Houston, TX"
"7649","Houston, TX"
"7650","Full Time Fucken Legend, TX"
"7651","England"
"7652","Singularity"
"7653","Nevada, USA"
"7654","Marin County, CA"
"7655","Atlanta, GA"
"7656","California, USA"
"7657","Oxnard, CA"
"7658","Chicago"
"7659","Norman, Oklahoma"
"7660","Youngstown, Ohio"
"7661","Las Vegas, NV"
"7662","Los Angeles, CA"
"7663","Dallas "
"7664","mission "
"7665","Oakdale, CA"
"7666","California"
"7667","Gt Snap"
"7668","Los Angeles, CA"
"7669","Maryland, USA"
"7670","Lancaster, PA"
"7671","Boston, MA"
"7672","ÜT: 38.909974,-77.004944"
"7673","Andover, KS"
"7674","Ontario, Canada"
"7675","Greensboro, NC"
"7676","United States"
"7677","mardin"
"7678","Earth"
"7679","IG- Laurennmartino"
"7680","New York, NY"
"7681","Las Vegas, NV"
"7682","Minneapolis, MN"
"7683","Santa Clarita, CA"
"7684","Canada"
"7685","Toronto"
"7686","Atlanta, GA"
"7687","Murray, KY"
"7688","Houston, TX"
"7689","Australia"
"7690","Finland"
"7691","Toronto, Ontario"
"7692","Beograd"
"7693","Ferrum, VA"
"7694","Joliet, IL"
"7695","Los Angeles, CA"
"7696","Austin, Texas"
"7697","Baltimore, MD"
"7698","Donaldsonville, LA"
"7699","Dallas, TX"
"7700","Earth"
"7701","Los Angeles, CA"
"7702","Lafayette, LA"
"7703","New York"
"7704","Philadelphia, PA"
"7705","Washington, DC"
"7706","Oklahoma City"
"7707","Chicago, IL"
"7708","USA"
"7709","Scottsdale, Arizona"
"7710","Lockport, IL"
"7711","Salt Lake City, UT, USA"
"7712","Los Angeles, CA"
"7713","Carnegie, PA, USA"
"7714","<U+0001F33E> 662 | 901 <U+303D><U+FE0F>"
"7715","Toronto, Ontario"
"7716","Tampa, FL"
"7717","Suitland, MD"
"7718","Texas, USA"
"7719","North Long Beach, California"
"7720","en la tienda de nine-nine"
"7721","w/ my bd<U+0001F92A><U+0001F929>"
"7722","Oregon"
"7723","Cincinnati, Ohio"
"7724","Hartsville,SC"
"7725","Argentina"
"7726","Cornell University"
"7727","Talladega, AL "
"7728","Illinois"
"7729","Minnetonka, MN"
"7730","Atlanta, GA"
"7731","California, USA"
"7732","United States"
"7733","Houston, TX"
"7734","Santa Claus, Indiana"
"7735","The Moon"
"7736","Atlanta, GA"
"7737","Where I'm Meant To Be..."
"7738","Maryland, USA"
"7739","Phoenix, AZ"
"7740","Tempe, AZ"
"7741","Huntington, WV"
"7742","Baltimore, MD"
"7743","Upland, CA"
"7744","Ottawa, Canada"
"7745","United States"
"7746","brooklyn"
"7747","Jamaica"
"7748","Pasadena, CA"
"7749","Ireland"
"7750","Finland"
"7751","Oklahoma, USA"
"7752","Cary, NC"
"7753","St. Louis, Missouri"
"7754","LDN/MCR <U+0001F4CD>"
"7755","Nacogdoches, TX"
"7756","Everywhere"
"7757","Florida, USA"
"7758","Birmingham, AL"
"7759","San Antonio, TX"
"7760","USA"
"7761","Toronto"
"7762","830/210"
"7763","Broward County, Fl"
"7764","Nebraska, USA"
"7765","Florida, USA"
"7766","United States"
"7767","Bowie, MD"
"7768","New Orleans, LA"
"7769","houston"
"7770","New Hampshire, USA"
"7771","Katy, TX"
"7772","United States"
"7773","Arizona, USA"
"7774","northside."
"7775","Michigan, USA"
"7776","Washington, DC"
"7777","Great White North"
"7778","Queens, NY"
"7779","Alabama, USA"
"7780","Rockville, MD"
"7781","DMV"
"7782","Ettrick"
"7783","Queens, NY"
"7784","United States"
"7785","the pursuit of happiness | twu"
"7786","Juneau, Alaska"
"7787","Maine"
"7788","Bloomington, IN"
"7789","bay area"
"7790","Columbus <U+0660>"
"7791","Cedar Falls, IA"
"7792","Cleveland, OH"
"7793","Solon, OH"
"7794","Tampa, FL"
"7795","ohio"
"7796","Toronto"
"7797","Missouri, USA"
"7798","Tampa, FL"
"7799","Carlsbad, CA"
"7800","Toledo, OH"
"7801","Illinois, USA"
"7802","Tennessee, USA"
"7803","bay area"
"7804","Connecticut, USA"
"7805","Chanhassen Minnesota"
"7806","Pennsylvania, USA"
"7807","illinois"
"7808","Eastside of Detroit"
"7809","United States"
"7810","Myrtle Beach, SC"
"7811","Cinnaminson, NJ"
"7812","Michigan, USA"
"7813"," "
"7814","Cedar City, UT"
"7815","Stone Mountain, GA"
"7816","NYC"
"7817","IGBOTIC <U+0001F1F3><U+0001F1EC><U+0001F608>"
"7818","B’s stan"
"7819","Brecksville,ohio"
"7820","Toronto, Ontario"
"7821","Athens, GA"
"7822","Spain"
"7823","Ypsilanti, MI"
"7824","sc: wheezinglillian"
"7825","Austin, TX"
"7826","United States"
"7827","Murrieta, CA"
"7828","Pittsburgh, PA"
"7829","New Jersey, USA"
"7830","12590 "
"7831","Fairfax, VA"
"7832","Simcoe, Ontario, Canada"
"7833","NYC"
"7834","California, USA"
"7835","New York"
"7836","Miami, FL"
"7837","Milwaukee, WI"
"7838","Palmdale"
"7839","Zachary, LA"
"7840","Beyond the Ark"
"7841","Visalia, CA"
"7842","United States"
"7843","Houston, TX"
"7844","Indianapolis, IN"
"7845","Prov City"
"7846","on top."
"7847","Frankfort, IL"
"7848","United States"
"7849","Pennsylvania, USA"
"7850","Purgatory "
"7851","Bathing In Buttermilk Baths"
"7852","Bronx, NY"
"7853","USA & Africa"
"7854","Wellsburg, WV"
"7855","Newport, KY"
"7856","Texas, USA"
"7857","Little Rock, AR"
"7858","Houston, TX"
"7859","utopian hell"
"7860","w/ KingKaiden"
"7861","Bloomington, Indiana"
"7862","new york,ny/long island  +++BackUp:@nationalistbar1 (twitter)+++"
"7863","United States"
"7864","Ireland"
"7865","Canada"
"7866","Sacramento, CA"
"7867","Florida "
"7868","Los Angeles, CA"
"7869","New York"
"7870","Sacramento, CA"
"7871","Sacramento, CA"
"7872","California "
"7873","Oklahoma City"
"7874","Federal Capital Territory, Nigeria"
"7875","Nashville, TN"
"7876","Cloverdale, Indiana"
"7877","California, USA"
"7878","Fort Worth, TX"
"7879","The Palm of God's Right Hand"
"7880","Missouri, USA"
"7881","One Way <U+2B06><U+FE0F>"
"7882","Williamsburg, Brooklyn, NY"
"7883","Canada"
"7884","Jacksonville Beach, FL"
"7885","Framingham, MA"
"7886","Mexico City"
"7887","Canada"
"7888","Philly"
"7889","Oregon"
"7890","Las Cruces, NM"
"7891","USA"
"7892","Birmingham, AL"
"7893","Los Angeles"
"7894","the moon"
"7895","Keller, TX"
"7896","south carolina"
"7897","Fort Worth, TX"
"7898","Cleveland, MS"
"7899","Alabama, USA"
"7900","Detroit, MI"
"7901","Reno, NV"
"7902","Saint Louis, USA"
"7903","New Orleans, LA"
"7904","Detroit, MI"
"7905","Texas, USA"
"7906","#dubnation "
"7907","Austin, TX"
"7908","Canada"
"7909","New York, USA"
"7910","Fresno, CA"
"7911","Toronto, Ontario "
"7912","Omaha, Nebraska"
"7913","NYC"
"7914","Cleveland, OH"
"7915","West Virginia, USA"
"7916","Tyler, TX"
"7917","Houston, TX"
"7918","Frankfort, IL"
"7919","Cheer & 1/2"
"7920","Indiana, USA"
"7921","United States"
"7922","Atlanta, GA"
"7923","Carolina Blue"
"7924","Southfield, MI"
"7925","Orlando"
"7926","San Marcos, CA"
"7927","Channelview, TX"
"7928","South Carolina, USA"
"7929","Jamaica"
"7930","San Francisco, CA"
"7931","Grand Rapids,MI"
"7932","Illinois, USA"
"7933","Frederick, MD"
"7934","Leeds LS17"
"7935","OK, KS"
"7936","Whitemarsh Township, Montco PA"
"7937","Jacksonville Fl"
"7938","Mound House, NV"
"7939","United States"
"7940","678"
"7941","United States"
"7942","USA<U+0001F1FA><U+0001F1F8>"
"7943","t e x a s "
"7944","Baton Rouge, LA"
"7945","Monterrey, NL."
"7946","Virginia, USA"
"7947","Lenoir City, Tennessee"
"7948","New York/California"
"7949","Spreading the Love"
"7950","Twitter is a cancer"
"7951","Massachusetts, USA"
"7952","Midland, TX"
"7953","Annapolis, MD"
"7954","Atlanta, GA"
"7955","London, Ontario"
"7956","Tallahassee, FL"
"7957","Houston, TX"
"7958","Huntington Beach, CA"
"7959","Durham, NC"
"7960","Lawrenceville, IL"
"7961","justin follows, seen him "
"7962","United States"
"7963","Baltimore, MD"
"7964","Oklahoma"
"7965","greengreen"
"7966","Des Moines, IA"
"7967","Arkansas, USA"
"7968","Boise, ID"
"7969","Texas, USA"
"7970","Grand Ledge, MI"
"7971","Arlington, TX"
"7972","Sumter, SC"
"7973","Missouri, USA"
"7974","South Africa"
"7975","Detroit, MI"
"7976","Atlanta, GA"
"7977","Los Angeles, CA"
"7978","Mossoró, Brasil"
"7979","Michigan, USA"
"7980","760"
"7981","Nirvana"
"7982","Cleveland, OH"
"7983","Port Huron, MI"
"7984","New York, NY"
"7985","Miami, FL"
"7986","California"
"7987","Chihuahua, MX"
"7988","Rockford, IL"
"7989","Fullerton, CA"
"7990","Pittsburgh, PA"
"7991","Australia"
"7992","Mexico"
"7993","Minnesota, USA"
"7994","Lansing Michigan"
"7995","Exit 10"
"7996","PNW"
"7997","55075"
"7998","Los Angeles, CA"
"7999","home"
"8000","Earth"
"8001","Bronx, NY"
"8002","DTX"
"8003","Alaska"
"8004","United States"
"8005","Phoenix, AZ"
"8006","Charleston, IL"
"8007","United States"
"8008","Dallas 232 , Tx"
"8009","New York, USA"
"8010","Staten Island, NY"
"8011","Nunya, Damn Business"
"8012","716"
"8013","Malaysia"
"8014","24601"
"8015","Los Angeles"
"8016","Knoxville, TN"
"8017","Warren, OH"
"8018","Arizona"
"8019","United States"
"8020","Boston"
"8021","netflix "
"8022","Orlando, FL"
"8023","Atlanta, GA"
"8024","Moreno Valley, CA"
"8025","Ontario Canada "
"8026","Falfurrias, TX"
"8027","St Paul MN"
"8028","Bonney Lake, WA"
"8029","Atl"
"8030","Brooklyn, NY"
"8031","Tampa, FL"
"8032","Oklahoma City"
"8033","United States"
"8034","Virginia, USA"
"8035","in the butt"
"8036","Gotham City"
"8037","Auburn, IN"
"8038","Tempe, AZ"
"8039","California, USA"
"8040","Columbus, OH"
"8041","Arkansas, USA"
"8042","Delaware, USA"
"8043","Collins, Ga"
"8044","The Void"
"8045","Cincinnati, Ohio"
"8046","Bridgetown, Barbados "
"8047","San Francisco"
"8048","Brentwood, CA"
"8049","Tx"
"8050","morehead, ky"
"8051","Chicago , Illinois"
"8052","New England"
"8053","Orlando, FL"
"8054","Royse City, TX"
"8055","Omaha, NE"
"8056","HTX"
"8057","Atlanta, GA to Overseas"
"8058","United States"
"8059","Ciudad de Mexico"
"8060","Banner Elk, NC"
"8061","Toronto, Canada"
"8062","Texas, USA"
"8063","London/Norfolk"
"8064","Larchmont, NY"
"8065","California, USA"
"8066","CT/NC"
"8067","Bluffton, OH"
"8068","Albuquerque, NM"
"8069","Greeley, Colorado"
"8070","Shawnee, OK"
"8071","Los Angeles, CA"
"8072","Ohio"
"8073","New Port Richey, FL"
"8074","Indianapolis, IN"
"8075","Moscow, Idaho"
"8076","PARI$ FRANCE<U+0001F3F4><U+200D><U+2620><U+FE0F>DALLA$ TEXA$"
"8077","A World"
"8078","Charlotte, NC"
"8079","Grand Forks, ND"
"8080","Rhode Island, USA"
"8081","s p a c e <U+263D> ¤"
"8082","2016"
"8083","USA"
"8084","Wilmington de"
"8085","Big Rapids, MI"
"8086","TN <U+2708><U+FE0F> TX"
"8087","New Orleans"
"8088","SLO, CA "
"8089","San Rafael , CA"
"8090","Houston, TX"
"8091","Arkansas to Texas"
"8092","Sarasota, Florida"
"8093","Loui$ville KY"
"8094","Sittin' on the dock of the bay"
"8095","Costa Rica"
"8096","Prairie View, TX"
"8097","I use aveeno bitch "
"8098","Fresno, CA"
"8099","Carmel, Indiana"
"8100","Los Angeles, CA"
"8101","Indiana, USA"
"8102","Las Vegas, NV"
"8103","Corpus Christi, TX"
"8104","412 "
"8105","Brooklyn, USA"
"8106","Las Vegas, NV"
"8107","Philadelphia, PA"
"8108","Tampa, FL"
"8109","Arkansas, USA"
"8110","Florida, USA"
"8111","Irving, TX"
"8112","Chicago, IL"
"8113","Houston, TX"
"8114","Dallas, TX"
"8115","Minneapolis, MN"
"8116","MARS"
"8117","Earth"
"8118","Askim, Norway"
"8119","Florida, USA"
"8120","Small Town Texas"
"8121","Pennsylvania, USA"
"8122","university of maryland"
"8123","Port St Lucie, FL"
"8124","Los Angeles, CA"
"8125","Gulfport, MS"
"8126","Medford, Oregon"
"8127","Greenacres, FL"
"8128","Canada"
"8129","Oracle, AZ"
"8130","Sonoma, CA"
"8131","cool"
"8132","Texas, USA"
"8133","Georgia, USA"
"8134","NYC"
"8135","So. California, land of sun"
"8136","Broward"
"8137","bay area | filipino"
"8138","Rotterdam, Nederland"
"8139","Bronx New York"
"8140","Atlanta, GA"
"8141","Etats-Unis"
"8142","Finland"
"8143","Del Ray, Alexandria, VA"
"8144","Lagos, Nigeria"
"8145"," India"
"8146","Dallas"
"8147","#LT4"
"8148","Middle Earth "
"8149","San Marcos, TX"
"8150","United States"
"8151","RIOGANGFOREVER"
"8152","Davis, California"
"8153","From Chicago. H-Town living. "
"8154","Pikeville, KY"
"8155","Kettering, OH"
"8156","Pennsylvania, USA"
"8157","North Carolina, USA"
"8158","Atlanta, GA"
"8159","Sacramento, CA"
"8160","<U+0001F495>Citizenship is in Heaven<U+0001F495>"
"8161","Michigan, USA"
"8162","falls"
"8163","St Louis"
"8164","Newhere between Negril n Kgn"
"8165","Allen, TX"
"8166","USA"
"8167","LA/CA/USA"
"8168","Santa Clara, CA"
"8169","Elida, OH"
"8170","los angeles "
"8171","Arlington, VA"
"8172","USA"
"8173","Greenwich, CT"
"8174","Sin City"
"8175","New York, USA"
"8176","Casselberry, FL"
"8177","en route"
"8178","Spearfish, SD"
"8179","Philly"
"8180","Canada"
"8181","Los Angeles, CA"
"8182","New Hampshire "
"8183","Boston, MA"
"8184","Michigan, USA"
"8185","Louisville, KY"
"8186","Georgia"
"8187","New York, NY"
"8188","Pittsburgh, PA"
"8189","Los Angeles, CA"
"8190","Texas"
"8191","New Orleans, LA"
"8192","Texas"
"8193","<U+30FD>(·<U+2200>·)"
"8194","Spelman College"
"8195","Goldsboro, NC"
"8196","Ireland"
"8197","330-Killumbus"
"8198","Menasha, WI"
"8199","French Lick, IN"
"8200","California, USA"
"8201","Birmingham, Alabama"
"8202","Airdrie, Alberta"
"8203","Scotland"
"8204","not caring."
"8205","Hyperbolic Time Chamber"
"8206","Baton Rouge, LA"
"8207","htx"
"8208","United States"
"8209","Santa Barbara, CA"
"8210","Ohio, USA"
"8211","Houston, TX"
"8212","Pennsylvania, USA"
"8213","Boston, MA"
"8214","831, CA "
"8215","Ecuador"
"8216","Bronx, NY"
"8217","San Antonio, TX"
"8218","Atlanta, GA"
"8219","Houston"
"8220","Lahore"
"8221","Atlanta, GA"
"8222","New Orleans, LA"
"8223","Houston, Texas"
"8224","Bremen, IN"
"8225","Montréal, Québec"
"8226","Atlanta, GA"
"8227","Waterloo, ON"
"8228","Philly"
"8229","Omaha, NE"
"8230","Cedar Hill, TX"
"8231","Jamaica"
"8232","West Hollywood, CA"
"8233","Royersford, PA"
